% Model:              1p44GHz_6mm_bore_mo4.mph
% Version:            COMSOL 6.0.0.405
% Date:               Jul 23 2026, 03:02
% Dimension:          2
% Nodes:              400
% Expressions:        2
% Description:        Arrow surface
% r                       z                        Hrad                     Haxi
0.012950000000000003      0.007125000000000003     0.03655030030514673      -0.24312333581034415
0.01365                   0.007125000000000003     0.011736986060831657     -0.2381417374435881
3.5000000000000005E-4     0.007875000000000004     0.1568512888530818       3.1372965598642213
0.0010500000000000002     0.007875000000000004     0.48196111396338137      3.163964860639379
0.0017500000000000003     0.007875000000000004     0.8412435600850917       3.2308635117969735
0.0024500000000000004     0.007875000000000004     1.2104786709633995       2.928391224034184
0.0031500000000000005     0.007875000000000004     1.4647449545328206       2.3035405538067772
0.003850000000000001      0.007875000000000004     1.5842359014345944       1.60121103610186
0.00455                   0.007875000000000004     1.5671399350009072       0.8716385765627618
0.005250000000000001      0.007875000000000004     1.416348316470141        0.1647499622211452
0.00595                   0.007875000000000004     1.1440966396294898       -0.48407767027304327
0.006650000000000001      0.007875000000000004     0.839518492815837        -0.5216157336375872
0.007350000000000002      0.007875000000000004     0.6235233181304443       -0.44642253631337847
0.008050000000000002      0.007875000000000004     0.47207793011808175      -0.3909141700005129
0.00875                   0.007875000000000004     0.3614699674159324       -0.34599052289988863
0.009450000000000002      0.007875000000000004     0.2775874102785698       -0.3090106300750151
0.010150000000000001      0.007875000000000004     0.2118648837306781       -0.27887363410373167
0.010850000000000002      0.007875000000000004     0.1588276726137388       -0.2548867446101522
0.011550000000000001      0.007875000000000004     0.11480027374379523      -0.23649860158056837
0.012250000000000002      0.007875000000000004     0.07720441187651131      -0.2232389251690263
0.012950000000000003      0.007875000000000004     0.04415113878896635      -0.2147062097226262
0.01365                   0.007875000000000004     0.014192111936711311     -0.21056802054599988
3.5000000000000005E-4     0.008625000000000002     0.16117729825679883      2.446592215058582
0.0010500000000000002     0.008625000000000002     0.49660907492551376      2.4345550365188626
0.0017500000000000003     0.008625000000000002     0.8864168419008873       2.3992635670286067
0.0024500000000000004     0.008625000000000002     1.3722643636236296       2.1495778117163105
0.0031500000000000005     0.008625000000000002     1.6662217323474884       1.7085063194804935
0.003850000000000001      0.008625000000000002     1.8062920769781172       1.2052402117327194
0.00455                   0.008625000000000002     1.7959468922984079       0.684956751811005
0.005250000000000001      0.008625000000000002     1.6358746348391422       0.19207242045057737
0.00595                   0.008625000000000002     1.308588849392946        -0.22771425553811425
0.006650000000000001      0.008625000000000002     0.8936354247264999       -0.32194376725704626
0.007350000000000002      0.008625000000000002     0.6671161991030451       -0.31577680666662716
0.008050000000000002      0.008625000000000002     0.5117035506122906       -0.29635882384667495
0.00875                   0.008625000000000002     0.39678202979489274      -0.2731286939989677
0.009450000000000002      0.008625000000000002     0.30799811217342615      -0.2502311540313194
0.010150000000000001      0.008625000000000002     0.2371299314693769       -0.22963550008821948
0.010850000000000002      0.008625000000000002     0.17897938135489175      -0.21224712559895628
0.011550000000000001      0.008625000000000002     0.13002676300734778      -0.19841612351680396
0.012250000000000002      0.008625000000000002     0.08776100204941109      -0.18820523684900245
0.012950000000000003      0.008625000000000002     0.05030415246694111      -0.18153843299562258
0.01365                   0.008625000000000002     0.016188126077828532     -0.17827947152876827
3.5000000000000005E-4     0.009375000000000003     0.14804884149008254      1.7775696093525548
0.0010500000000000002     0.009375000000000003     0.448198331455032        1.7391926069838763
0.0017500000000000003     0.009375000000000003     0.7557356735888744       1.641744796230528
0.0024500000000000004     0.009375000000000003     1.042141953314483        1.4483147052903396
0.0031500000000000005     0.009375000000000003     1.2496599988495098       1.1666306666284356
0.003850000000000001      0.009375000000000003     1.3545747004036155       0.8390140194003853
0.00455                   0.009375000000000003     1.3528535204945467       0.5030964963657979
0.005250000000000001      0.009375000000000003     1.2483770880244027       0.19627498775268132
0.00595                   0.009375000000000003     1.0586231792062049       -0.036435734808668414
0.006650000000000001      0.009375000000000003     0.8427338441207437       -0.15746024388984192
0.007350000000000002      0.009375000000000003     0.6633431591148435       -0.19948435746476004
0.008050000000000002      0.009375000000000003     0.5242859169205508       -0.20748649145850873
0.00875                   0.009375000000000003     0.41486396020557476      -0.20155973997050075
0.009450000000000002      0.009375000000000003     0.32675331725929313      -0.19036571799893262
0.010150000000000001      0.009375000000000003     0.25426275896004336      -0.1780127389885666
0.010850000000000002      0.009375000000000003     0.19340901554809997      -0.16652378052391864
0.011550000000000001      0.009375000000000003     0.14129515769237772      -0.15688771527462414
0.012250000000000002      0.009375000000000003     0.09573342003107849      -0.14954931971642788
0.012950000000000003      0.009375000000000003     0.05500590473108877      -0.14467006780073718
0.01365                   0.009375000000000003     0.01772164463161454      -0.14226189381446222
3.5000000000000005E-4     0.010125000000000004     0.1281255001284769       1.1855367555572869
0.0010500000000000002     0.010125000000000004     0.3813271801317834       1.1478967697805424
0.0017500000000000003     0.010125000000000004     0.6217786788259493       1.06583031287449
0.0024500000000000004     0.010125000000000004     0.8304396749308284       0.9331588421157675
